name,type,start_time,duration,"value"
"SMBus","v1frame",13.6736165,0.00058475,"Byte count \x04"
"SMBus","v1frame",13.67420125,0.000622875,"Byte \0 ACK"
"SMBus","v1frame",13.674824125,0.000614,"Byte \0 ACK"
"SMBus","v1frame",13.675438125,0.0006365,"Byte \x01 ACK"
"SMBus","v1frame",13.676074625,0.00062275,"Byte \xC2 ACK"
"SMBus","v1frame",13.676697375,0.0005915,"PEC \x98 OK"
"SMBus","v1frame",13.677324625,0.00005075,""
"SMBus","v1frame",13.67749675,0.0000045,""
"SMBus","v1frame",13.67751225,0.000614125,"Write address \x0B ACK Protocol=Read word"
"SMBus","v1frame",13.678143375,0.000621375,"Command z"
"SMBus","v1frame",13.678861625,0.000628,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",13.679489625,0.001231,"Word \x01B ACK"
"SMBus","v1frame",13.680720625,0.000591375,"PEC \xBF OK"
"SMBus","v1frame",13.68134775,0.00005075,""
"SMBus","v1frame",13.88178675,0.0000045,""
"SMBus","v1frame",13.88180225,0.00060525,"Write address \x0B ACK Protocol=Block write"
"SMBus","v1frame",13.8824075,0.000631375,"Command \xA4"
"SMBus","v1frame",13.883136375,0.000636375,"Read address \x0B ACK Protocol=Block write"
"SMBus","v1frame",13.88377275,0.000585625,"Byte count \x04"
"SMBus","v1frame",13.884358375,0.000622875,"Byte \0 ACK"
"SMBus","v1frame",13.88498125,0.000618375,"Byte \0 ACK"
"SMBus","v1frame",13.885599625,0.000618375,"Byte \x01 ACK"
"SMBus","v1frame",13.886218,0.0006365,"Byte b ACK"
"SMBus","v1frame",13.8868545,0.000591375,"PEC \xF1 OK"
"SMBus","v1frame",13.887481625,0.000051,""
"SMBus","v1frame",13.88766275,0.0000045,""
"SMBus","v1frame",13.887678125,0.000605375,"Write address \x0B ACK Protocol=Read word"
"SMBus","v1frame",13.8883005,0.000621375,"Command z"
"SMBus","v1frame",13.889018625,0.000637,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",13.889655625,0.001222,"Word \x01B ACK"
"SMBus","v1frame",13.890877625,0.0005915,"PEC \xBF OK"
"SMBus","v1frame",13.891504875,0.00005075,""
"SMBus","v1frame",14.09179525,0.0000045,""
"SMBus","v1frame",14.09181075,0.000605375,"Write address \x0B ACK Protocol=Block write"
"SMBus","v1frame",14.092416125,0.0006315,"Command \xA4"
"SMBus","v1frame",14.093143875,0.0006375,"Read address \x0B ACK Protocol=Block write"
"SMBus","v1frame",14.093781375,0.000585625,"Byte count \x04"
"SMBus","v1frame",14.094367,0.00062275,"Byte \0 ACK"
"SMBus","v1frame",14.09498975,0.0006185,"Byte \0 ACK"
"SMBus","v1frame",14.09560825,0.000632375,"Byte \0 ACK"
"SMBus","v1frame",14.096240625,0.0006095,"Byte \xF3 ACK"
"SMBus","v1frame",14.096850125,0.000605375,"PEC \x1A OK"
"SMBus","v1frame",14.09749125,0.0000505,""
"SMBus","v1frame",14.097672625,0.0000045,""
"SMBus","v1frame",14.097688,0.0006055,"Write address \x0B ACK Protocol=Read word"
"SMBus","v1frame",14.098310375,0.00062125,"Command z"
"SMBus","v1frame",14.09902875,0.000637125,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",14.099665875,0.00122175,"Word \x01B ACK"
"SMBus","v1frame",14.100887625,0.000591375,"PEC \xBF OK"
"SMBus","v1frame",14.10151475,0.00005075,""
"SMBus","v1frame",14.301836375,0.0000045,""
"SMBus","v1frame",14.30185175,0.0006055,"Write address \x0B ACK Protocol=Block write"
"SMBus","v1frame",14.30245725,0.0006315,"Command \xA4"
"SMBus","v1frame",14.303185,0.0006375,"Read address \x0B ACK Protocol=Block write"
"SMBus","v1frame",14.3038225,0.000585625,"Byte count \x04"
"SMBus","v1frame",14.304408125,0.00062275,"Byte \0 ACK"
"SMBus","v1frame",14.305030875,0.000622875,"Byte \0 ACK"
"SMBus","v1frame",14.30565375,0.000628,"Byte \0 ACK"
"SMBus","v1frame",14.30628175,0.000609375,"Byte \x90 ACK"
"SMBus","v1frame",14.306891125,0.000605125,"PEC 4 OK"
"SMBus","v1frame",14.307532,0.00005075,""
"SMBus","v1frame",14.307713375,0.0000045,""
"SMBus","v1frame",14.307728875,0.000605375,"Write address \x0B ACK Protocol=Read word"
